"CVEGEO","dist_gasproc_cent","nearest_gasproc_cent","n_gasproc_25km_cent","n_gasproc_50km_cent","n_gasproc_100km_cent","dist_maritime_cent","nearest_maritime_cent","n_maritime_25km_cent","n_maritime_50km_cent","n_maritime_100km_cent","dist_petrochem_cent","nearest_petrochem_cent","n_petrochem_25km_cent","n_petrochem_50km_cent","n_petrochem_100km_cent","dist_refinery_cent","nearest_refinery_cent","n_refinery_25km_cent","n_refinery_50km_cent","n_refinery_100km_cent","dist_storage_cent","nearest_storage_cent","n_storage_25km_cent","n_storage_50km_cent","n_storage_100km_cent","dist_any_cent","n_any_25km_cent","n_any_50km_cent","n_any_100km_cent","dist_gasproc_edge","nearest_gasproc_edge","n_gasproc_25km_edge","n_gasproc_50km_edge","n_gasproc_100km_edge","dist_maritime_edge","nearest_maritime_edge","n_maritime_25km_edge","n_maritime_50km_edge","n_maritime_100km_edge","dist_petrochem_edge","nearest_petrochem_edge","n_petrochem_25km_edge","n_petrochem_50km_edge","n_petrochem_100km_edge","dist_refinery_edge","nearest_refinery_edge","n_refinery_25km_edge","n_refinery_50km_edge","n_refinery_100km_edge","dist_storage_edge","nearest_storage_edge","n_storage_25km_edge","n_storage_50km_edge","n_storage_100km_edge","dist_any_edge","n_any_25km_edge","n_any_50km_edge","n_any_100km_edge","n_hosted","hosts_any"
"24012",134.885083092774,"CPG Arenque",0,0,0,184.81595304184,"TM Tuxpan",0,0,0,199.458263200781,"CP Escolin",0,0,0,137.906003519645,"Refineria Francisco I. Madero",0,0,0,122.139015033073,"TAR Ciudad Mante",0,0,0,122.139015033073,0,0,0,130.249329665569,"CPG Arenque",0,0,0,175.016347694756,"TM Tuxpan",0,0,0,189.42318019038,"CP Escolin",0,0,0,133.307332214232,"Refineria Francisco I. Madero",0,0,0,111.313554120522,"TAR Ciudad Mante",0,0,0,111.313554120522,0,0,0,0,FALSE
"24011",229.145211918434,"CPG Arenque",0,0,0,303.220380101558,"TM Tuxpan",0,0,0,314.231190605186,"CP Escolin",0,0,0,194.337111488559,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,97.3618167828307,"TAR San Luis Potosi",0,0,1,97.3618167828307,0,0,1,218.207562179373,"CPG Arenque",0,0,0,295.769893854324,"TM Tuxpan",0,0,0,307.245329107744,"CP Escolin",0,0,0,165.001337774714,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,52.4672587624022,"TAR San Luis Potosi",0,0,1,52.4672587624022,0,0,1,0,FALSE
"24010",193.76065463448,"CPG Arenque",0,0,0,295.673036054445,"TM Tuxpan",0,0,0,316.2160215969,"CP Escolin",0,0,0,196.695515105556,"Refineria Francisco I. Madero",0,0,0,83.3194881728595,"TAR Ciudad Mante",0,0,1,83.3194881728595,0,0,1,151.958793569824,"CPG Arenque",0,0,0,248.155043318205,"TM Tuxpan",0,0,0,269.721910305164,"CP Escolin",0,0,0,155.014883411186,"Refineria Francisco I. Madero",0,0,0,54.2470339496184,"TAR Ciudad Mante",0,0,1,54.2470339496184,0,0,1,0,FALSE
"24008",251.008786953802,"CPG Arenque",0,0,0,345.62174207664,"TM Tuxpan",0,0,0,361.555488711498,"CP Escolin",0,0,0,225.812183842737,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,78.9460870802992,"TAR San Luis Potosi",0,0,1,78.9460870802992,0,0,1,219.355436954972,"CPG Arenque",0,0,0,318.081596096603,"TM Tuxpan",0,0,0,336.530159812969,"CP Escolin",0,0,0,199.979923895803,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,54.9408690397581,"TAR San Luis Potosi",0,0,1,54.9408690397581,0,0,1,0,FALSE
"24007",326.405317006149,"CPG Burgos",0,0,0,474.016741768721,"TM Tuxpan",0,0,0,501.260067879282,"CP Escolin",0,0,0,197.532033658735,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,30.9872789065099,"TAR Matehuala",0,1,1,30.9872789065099,0,1,1,298.884098327719,"CPG Burgos",0,0,0,452.006238899965,"TM Tuxpan",0,0,0,479.35662054376,"CP Escolin",0,0,0,170.240856327148,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,9.61183261761395,"TAR Matehuala",1,1,1,9.61183261761395,1,1,1,0,FALSE
"24035",309.54159709973,"CPG Arenque",0,0,0,391.794279602044,"TM Tuxpan",0,0,0,401.862646718853,"CP Escolin",0,0,0,189.525831812706,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,18.4976091206715,"TAR San Luis Potosi",1,1,1,18.4976091206715,1,1,1,299.417525787994,"CPG Arenque",0,0,0,381.885390721889,"TM Tuxpan",0,0,0,392.128187951892,"CP Escolin",0,0,0,174.343591424448,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,2.48694170663,"TAR San Luis Potosi",1,1,1,2.48694170663,1,1,1,0,FALSE
"24041",117.82432030274,"CPG Arenque",0,0,0,176.67501476117,"TM Tuxpan",0,0,0,195.397751620285,"CP Escolin",0,0,0,120.855867564233,"Refineria Francisco I. Madero",0,0,0,112.997049173201,"TAR Ciudad Mante",0,0,0,112.997049173201,0,0,0,105.486529519758,"CPG Arenque",0,0,0,160.56434520149,"TM Tuxpan",0,0,0,180.489316658271,"CP Escolin",0,0,0,108.429504726048,"Refineria Francisco I. Madero",0,0,0,99.4824165362422,"TAR Ciudad Mante",0,0,1,99.4824165362422,0,0,1,0,FALSE
"24040",94.1465006285144,"CPG Arenque",0,0,1,191.832698259071,"TM Tuxpan",0,0,0,219.159087421169,"CP Escolin",0,0,0,97.2803279816279,"Refineria Francisco I. Madero",0,0,1,75.213215481145,"TAR Ciudad Mante",0,0,2,75.213215481145,0,0,4,69.5931943004903,"CPG Arenque",0,0,1,167.910916885591,"TM Tuxpan",0,0,0,189.210984903656,"CP Escolin",0,0,0,72.7226669011878,"Refineria Francisco I. Madero",0,0,1,40.7669568225258,"TAR Ciudad Mante",0,1,2,40.7669568225258,0,1,4,0,FALSE
"24039",123.796161513289,"CPG Arenque",0,0,0,163.556658936968,"TM Tuxpan",0,0,0,178.941142918808,"CP Escolin",0,0,0,126.669998129437,"Refineria Francisco I. Madero",0,0,0,124.759275892636,"TAR Ciudad Madero",0,0,0,123.796161513289,0,0,0,115.145427052154,"CPG Arenque",0,0,0,151.821176764058,"TM Tuxpan",0,0,0,165.72924123988,"CP Escolin",0,0,0,117.99212864504,"Refineria Francisco I. Madero",0,0,0,116.112917890305,"TAR Ciudad Madero",0,0,0,115.145427052154,0,0,0,0,FALSE
"24038",131.920852128708,"CPG Arenque",0,0,0,155.741128518171,"TM Tuxpan",0,0,0,167.636859360235,"CP Escolin",0,0,0,134.65360715768,"Refineria Francisco I. Madero",0,0,0,132.900519298683,"TAR Ciudad Madero",0,0,0,131.920852128708,0,0,0,123.393380433867,"CPG Arenque",0,0,0,148.062001770577,"TM Tuxpan",0,0,0,159.393372600843,"CP Escolin",0,0,0,126.083079918096,"Refineria Francisco I. Madero",0,0,0,124.375878264525,"TAR Ciudad Madero",0,0,0,123.393380433867,0,0,0,0,FALSE
"24037",149.009630313496,"CPG Arenque",0,0,0,154.714213694522,"TM Tuxpan",0,0,0,160.471205485886,"CP Escolin",0,0,0,142.046217239537,"Refineria Miguel Hidalgo (Tula)",0,0,0,125.883842899371,"TAR Pachuca",0,0,0,125.883842899371,0,0,0,135.394403619468,"CPG Arenque",0,0,0,137.647175827336,"TM Tuxpan",0,0,0,144.452795172284,"CP Escolin",0,0,0,132.149329050074,"Refineria Miguel Hidalgo (Tula)",0,0,0,116.977854248044,"TAR Pachuca",0,0,0,116.977854248044,0,0,0,0,FALSE
"24036",160.218798189772,"CPG Arenque",0,0,0,235.71786998369,"TM Tuxpan",0,0,0,251.97283570279,"CP Escolin",0,0,0,163.356553287369,"Refineria Francisco I. Madero",0,0,0,97.3317040590802,"TAR Ciudad Mante",0,0,1,97.3317040590802,0,0,1,146.9495991441,"CPG Arenque",0,0,0,208.05512020283,"TM Tuxpan",0,0,0,220.878617244566,"CP Escolin",0,0,0,150.073919881808,"Refineria Francisco I. Madero",0,0,0,67.3395045165656,"TAR Ciudad Mante",0,0,1,67.3395045165656,0,0,1,0,FALSE
"24006",362.015473432571,"CPG Arenque",0,0,0,483.697621756331,"TM Tuxpan",0,0,0,506.478731242635,"CP Escolin",0,0,0,242.025443302313,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,42.23361881514,"TAR Matehuala",0,1,1,42.23361881514,0,1,1,333.638105789175,"CPG Arenque",0,0,0,455.100169616516,"TM Tuxpan",0,0,0,477.231440051652,"CP Escolin",0,0,0,217.088092982288,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,17.7281237416504,"TAR Matehuala",1,1,1,17.7281237416504,1,1,1,0,FALSE
"24028",321.909547380157,"CPG Arenque",0,0,0,404.045579343951,"TM Tuxpan",0,0,0,413.698442533471,"CP Escolin",0,0,0,189.577617700476,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,15.2368549540829,"TAR San Luis Potosi",1,1,1,15.2368549540829,1,1,1,300.305834656846,"CPG Arenque",0,0,0,375.901284569226,"TM Tuxpan",0,0,0,382.765104253346,"CP Escolin",0,0,0,154.579905365372,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,0,"TAR San Luis Potosi",1,1,1,0,1,1,1,1,TRUE
"24031",177.718194085072,"CPG Arenque",0,0,0,226.391101155626,"TM Tuxpan",0,0,0,235.148801954059,"CP Escolin",0,0,0,170.674698712178,"Refineria Miguel Hidalgo (Tula)",0,0,0,134.539764121293,"TAR Ciudad Mante",0,0,0,134.539764121293,0,0,0,159.19185552009,"CPG Arenque",0,0,0,210.955342347998,"TM Tuxpan",0,0,0,222.100071060082,"CP Escolin",0,0,0,153.090227381916,"Refineria Miguel Hidalgo (Tula)",0,0,0,117.765053143554,"TAR Ciudad Mante",0,0,0,117.765053143554,0,0,0,0,FALSE
"24030",269.064622797972,"CPG Arenque",0,0,0,349.720620395705,"TM Tuxpan",0,0,0,360.738346201361,"CP Escolin",0,0,0,190.645908425183,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,53.6760830586514,"TAR San Luis Potosi",0,0,1,53.6760830586514,0,0,1,251.393230142843,"CPG Arenque",0,0,0,335.920583349286,"TM Tuxpan",0,0,0,347.233501379951,"CP Escolin",0,0,0,168.341447037118,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,41.2193463471511,"TAR San Luis Potosi",0,1,1,41.2193463471511,0,1,1,0,FALSE
"24029",124.696585402145,"CPG Arenque",0,0,0,142.778963430932,"TM Tuxpan",0,0,0,156.022908926599,"CP Escolin",0,0,0,127.289232686453,"Refineria Francisco I. Madero",0,0,0,125.682523408224,"TAR Ciudad Madero",0,0,0,124.696585402145,0,0,0,109.988866441884,"CPG Arenque",0,0,0,130.806181001777,"TM Tuxpan",0,0,0,142.602208758082,"CP Escolin",0,0,0,112.616139371542,"Refineria Francisco I. Madero",0,0,0,110.974027237917,"TAR Ciudad Madero",0,0,0,109.988866441884,0,0,0,0,FALSE
"24026",124.749463807173,"CPG Arenque",0,0,0,173.558490703235,"TM Tuxpan",0,0,0,189.800006367993,"CP Escolin",0,0,0,127.722297585147,"Refineria Francisco I. Madero",0,0,0,123.0787224543,"TAR Ciudad Mante",0,0,0,123.0787224543,0,0,0,113.753272655768,"CPG Arenque",0,0,0,163.834885570966,"TM Tuxpan",0,0,0,181.636361157831,"CP Escolin",0,0,0,116.69850619199,"Refineria Francisco I. Madero",0,0,0,114.701680585569,"TAR Ciudad Madero",0,0,0,113.753272655768,0,0,0,0,FALSE
"24005",191.301424673688,"CPG Arenque",0,0,0,268.282743896894,"TM Tuxpan",0,0,0,282.401095645575,"CP Escolin",0,0,0,194.422961317378,"Refineria Francisco I. Madero",0,0,0,109.763248163608,"TAR Ciudad Mante",0,0,0,109.763248163608,0,0,0,174.743864833596,"CPG Arenque",0,0,0,250.238527429332,"TM Tuxpan",0,0,0,265.243492734224,"CP Escolin",0,0,0,177.876925500106,"Refineria Francisco I. Madero",0,0,0,98.4359922796071,"TAR Ciudad Mante",0,0,1,98.4359922796071,0,0,1,0,FALSE
"24024",250.108819542609,"CPG Arenque",0,0,0,323.461172317941,"TM Tuxpan",0,0,0,333.18715797383,"CP Escolin",0,0,0,182.998569541705,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,76.3613925046499,"TAR San Luis Potosi",0,0,1,76.3613925046499,0,0,1,198.309805127435,"CPG Arenque",0,0,0,266.293209418989,"TM Tuxpan",0,0,0,274.390789930644,"CP Escolin",0,0,0,153.836100361719,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,60.987359352468,"TAR San Luis Potosi",0,0,1,60.987359352468,0,0,1,0,FALSE
"24023",189.207525996471,"CPG Arenque",0,0,0,255.496360881847,"TM Tuxpan",0,0,0,267.169878626536,"CP Escolin",0,0,0,192.347113984137,"Refineria Francisco I. Madero",0,0,0,120.709514063242,"TAR Ciudad Mante",0,0,0,120.709514063242,0,0,0,165.984698417207,"CPG Arenque",0,0,0,236.993326571116,"TM Tuxpan",0,0,0,250.859135272764,"CP Escolin",0,0,0,169.124019254124,"Refineria Francisco I. Madero",0,0,0,99.8755827935615,"TAR Ciudad Mante",0,0,1,99.8755827935615,0,0,1,0,FALSE
"24022",345.247746079896,"CPG Arenque",0,0,0,441.572613504061,"TM Tuxpan",0,0,0,455.29620786933,"CP Escolin",0,0,0,237.387682664581,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,67.1674130506933,"TAR San Luis Potosi",0,0,1,67.1674130506933,0,0,1,310.167587632391,"CPG Arenque",0,0,0,410.717034710278,"TM Tuxpan",0,0,0,426.60528549708,"CP Escolin",0,0,0,213.520331975501,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,44.6709547979326,"TAR San Luis Potosi",0,1,2,44.6709547979326,0,1,2,0,FALSE
"24021",340.426047017538,"CPG Arenque",0,0,0,420.357342426597,"TM Tuxpan",0,0,0,428.773789731603,"CP Escolin",0,0,0,185.136759733087,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,21.6830529551266,"TAR San Luis Potosi",1,1,1,21.6830529551266,1,1,1,320.837066976569,"CPG Arenque",0,0,0,403.587956484507,"TM Tuxpan",0,0,0,413.082229451147,"CP Escolin",0,0,0,164.698414262611,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,7.12623409928406,"TAR San Luis Potosi",1,1,1,7.12623409928406,1,1,1,0,FALSE
"24017",261.038009411355,"CPG Arenque",0,0,0,371.590396635109,"TM Tuxpan",0,0,0,392.299899390615,"CP Escolin",0,0,0,263.75920864405,"Refineria Francisco I. Madero",0,0,0,92.8441881718118,"TAR Matehuala",0,0,1,92.8441881718118,0,0,1,229.515795349218,"CPG Arenque",0,0,0,334.316708569506,"TM Tuxpan",0,0,0,352.203091211399,"CP Escolin",0,0,0,226.106214872815,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,50.2444891008398,"TAR Matehuala",0,0,2,50.2444891008398,0,0,2,0,FALSE
"24016",69.8600509255519,"CPG Arenque",0,0,1,184.007792956482,"TM Tuxpan",0,0,0,216.487834744989,"CP Escolin",0,0,0,72.956673494523,"Refineria Francisco I. Madero",0,0,1,70.5454068450365,"TAR Ciudad Madero",0,0,2,69.8600509255519,0,0,4,50.2934563767619,"CPG Arenque",0,0,1,161.948907738388,"TM Tuxpan",0,0,0,191.689161683573,"CP Escolin",0,0,0,53.3636324571905,"Refineria Francisco I. Madero",0,0,1,50.1817678862839,"TAR Ciudad Mante",0,0,2,50.1817678862839,0,0,4,0,FALSE
"24014",137.314563125444,"CPG Arenque",0,0,0,174.812840270859,"TM Tuxpan",0,0,0,187.252712622781,"CP Escolin",0,0,0,140.234880757594,"Refineria Francisco I. Madero",0,0,0,135.046618994879,"TAR Ciudad Mante",0,0,0,135.046618994879,0,0,0,130.859019279432,"CPG Arenque",0,0,0,167.04121353604,"TM Tuxpan",0,0,0,180.147540416995,"CP Escolin",0,0,0,133.748277283858,"Refineria Francisco I. Madero",0,0,0,129.952855663683,"TAR Ciudad Mante",0,0,0,129.952855663683,0,0,0,0,FALSE
"24033",410.507448987654,"CPG Arenque",0,0,0,482.544365031184,"TM Mazatlan",0,0,0,536.067083716547,"CP Escolin",0,0,0,302.566241790554,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,110.492486481737,"TAR Zacatecas",0,0,0,110.492486481737,0,0,0,365.658060095238,"CPG Arenque",0,0,0,419.968479432893,"TM Mazatlan",0,0,0,492.65980164992,"CP Escolin",0,0,0,242.369661133133,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,53.4671607574196,"TAR Zacatecas",0,0,2,53.4671607574196,0,0,2,0,FALSE
"24001",350.758319088585,"CPG Arenque",0,0,0,436.999584426742,"TM Tuxpan",0,0,0,447.202695517047,"CP Escolin",0,0,0,206.389746734758,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,43.4015998168558,"TAR San Luis Potosi",0,1,1,43.4015998168558,0,1,1,325.368934018451,"CPG Arenque",0,0,0,411.147428501333,"TM Tuxpan",0,0,0,421.869458163607,"CP Escolin",0,0,0,185.500715047859,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,26.5921691853421,"TAR San Luis Potosi",0,1,2,26.5921691853421,0,1,2,0,FALSE
"24057",145.591806524134,"CPG Arenque",0,0,0,162.118077361713,"TM Tuxpan",0,0,0,170.065410806023,"CP Escolin",0,0,0,148.321379160917,"Refineria Francisco I. Madero",0,0,0,135.814021457776,"TAR Pachuca",0,0,0,135.814021457776,0,0,0,136.981993783838,"CPG Arenque",0,0,0,154.606445661713,"TM Tuxpan",0,0,0,162.593197861147,"CP Escolin",0,0,0,139.690143803585,"Refineria Francisco I. Madero",0,0,0,130.885337076942,"TAR Pachuca",0,0,0,130.885337076942,0,0,0,0,FALSE
"24051",289.765808551344,"CPG Arenque",0,0,0,389.44562025429,"TM Tuxpan",0,0,0,405.713597471727,"CP Escolin",0,0,0,237.80570659964,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,67.9019405522133,"TAR San Luis Potosi",0,0,1,67.9019405522133,0,0,1,267.977716580723,"CPG Arenque",0,0,0,358.695926802789,"TM Tuxpan",0,0,0,372.73390001924,"CP Escolin",0,0,0,199.393033050495,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,31.4577782262902,"TAR San Luis Potosi",0,1,2,31.4577782262902,0,1,2,0,FALSE
"24058",158.646576343822,"CPG Arenque",0,0,0,269.508247303358,"TM Tuxpan",0,0,0,294.312541565901,"CP Escolin",0,0,0,161.515404858541,"Refineria Francisco I. Madero",0,0,0,48.9395087249952,"TAR Ciudad Mante",0,1,1,48.9395087249952,0,1,1,140.503338602783,"CPG Arenque",0,0,0,240.744161320688,"TM Tuxpan",0,0,0,261.5886885294,"CP Escolin",0,0,0,143.517592129334,"Refineria Francisco I. Madero",0,0,0,37.9710205486019,"TAR Ciudad Mante",0,1,1,37.9710205486019,0,1,1,0,FALSE
"24032",284.50096449545,"CPG Arenque",0,0,0,345.570556159973,"TM Tuxpan",0,0,0,350.174271826492,"CP Escolin",0,0,0,146.324004350291,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,60.7049094437622,"TAR San Luis Potosi",0,0,1,60.7049094437622,0,0,1,246.220593579198,"CPG Arenque",0,0,0,303.862118115467,"TM Tuxpan",0,0,0,308.888845510745,"CP Escolin",0,0,0,117.416170476864,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,34.7299904022858,"TAR San Luis Potosi",0,1,1,34.7299904022858,0,1,1,0,FALSE
"24027",224.722848470095,"CPG Arenque",0,0,0,274.499739157722,"TM Tuxpan",0,0,0,279.376408408382,"CP Escolin",0,0,0,172.828583057387,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,120.144765721051,"TAR Queretaro",0,0,0,120.144765721051,0,0,0,206.774575536313,"CPG Arenque",0,0,0,255.506701066569,"TM Tuxpan",0,0,0,261.5196500876,"CP Escolin",0,0,0,155.889971778996,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,105.467776497065,"TAR Queretaro",0,0,0,105.467776497065,0,0,0,0,FALSE
"24025",392.631372628143,"CPG Arenque",0,0,0,487.136757659334,"TM Tuxpan",0,0,0,499.245556625899,"CP Escolin",0,0,0,248.70249588031,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,94.1459578239613,"TAR Zacatecas",0,0,2,94.1459578239613,0,0,2,368.792690286862,"CPG Arenque",0,0,0,457.041757895864,"TM Manzanillo",0,0,0,482.259533507342,"CP Escolin",0,0,0,216.818781907777,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,62.68527756575,"TAR Zacatecas",0,0,4,62.68527756575,0,0,4,0,FALSE
"24056",307.047657970788,"CPG Arenque",0,0,0,404.380060517525,"TM Tuxpan",0,0,0,419.391127906527,"CP Escolin",0,0,0,232.597336477024,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,58.9679491968427,"TAR San Luis Potosi",0,0,1,58.9679491968427,0,0,1,291.772038682428,"CPG Arenque",0,0,0,388.816381779238,"TM Tuxpan",0,0,0,404.162248835267,"CP Escolin",0,0,0,215.403045618241,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,41.0533544482332,"TAR San Luis Potosi",0,1,2,41.0533544482332,0,1,2,0,FALSE
"24047",312.419769014678,"CPG Arenque",0,0,0,427.924203901258,"TM Tuxpan",0,0,0,449.157143866042,"CP Escolin",0,0,0,273.865947475386,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,48.7910829844875,"TAR Matehuala",0,1,1,48.7910829844875,0,1,1,282.202928309358,"CPG Arenque",0,0,0,394.626319729163,"TM Tuxpan",0,0,0,415.260566104088,"CP Escolin",0,0,0,234.062856754838,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,15.0081849380849,"TAR Matehuala",1,1,2,15.0081849380849,1,1,2,0,FALSE
"24059",307.180945238476,"CPG Arenque",0,0,0,382.598079781949,"TM Tuxpan",0,0,0,390.6147705378,"CP Escolin",0,0,0,171.754551180322,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,16.8017773760343,"TAR San Luis Potosi",1,1,1,16.8017773760343,1,1,1,298.960480920591,"CPG Arenque",0,0,0,372.874732890781,"TM Tuxpan",0,0,0,380.678124108175,"CP Escolin",0,0,0,164.261990152576,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,6.54806299701287,"TAR San Luis Potosi",1,1,1,6.54806299701287,1,1,1,0,FALSE
"24034",93.3658981939393,"CPG Arenque",0,0,1,160.988198234103,"TM Tuxpan",0,0,0,185.215328989309,"CP Escolin",0,0,0,96.3553860270953,"Refineria Francisco I. Madero",0,0,1,94.3019527578646,"TAR Ciudad Madero",0,0,1,93.3658981939393,0,0,3,77.3500383533959,"CPG Arenque",0,0,1,146.828666446376,"TM Tuxpan",0,0,0,172.052713971483,"CP Escolin",0,0,0,80.4156028715092,"Refineria Francisco I. Madero",0,0,1,78.2532590635317,"TAR Ciudad Madero",0,0,2,77.3500383533959,0,0,4,0,FALSE
"24002",183.916821025569,"CPG Arenque",0,0,0,268.272573577476,"TM Tuxpan",0,0,0,284.735154960348,"CP Escolin",0,0,0,187.01321568428,"Refineria Francisco I. Madero",0,0,0,96.9559268388038,"TAR Ciudad Mante",0,0,1,96.9559268388038,0,0,1,165.800053217835,"CPG Arenque",0,0,0,241.667214090484,"TM Tuxpan",0,0,0,257.506215947132,"CP Escolin",0,0,0,168.935708451036,"Refineria Francisco I. Madero",0,0,0,82.091678043998,"TAR Ciudad Mante",0,0,1,82.091678043998,0,0,1,0,FALSE
"24003",143.922159829484,"CPG Arenque",0,0,0,203.117087959777,"TM Tuxpan",0,0,0,217.950514136453,"CP Escolin",0,0,0,147.021233670161,"Refineria Francisco I. Madero",0,0,0,112.988877896037,"TAR Ciudad Mante",0,0,0,112.988877896037,0,0,0,128.065724373042,"CPG Arenque",0,0,0,184.363391888586,"TM Tuxpan",0,0,0,195.178703182036,"CP Escolin",0,0,0,131.154631181928,"Refineria Francisco I. Madero",0,0,0,82.5963784464134,"TAR Ciudad Mante",0,0,1,82.5963784464134,0,0,1,0,FALSE
"24004",287.267956094596,"CPG Arenque",0,0,0,370.987837302442,"TM Tuxpan",0,0,0,382.254340881638,"CP Escolin",0,0,0,194.591544480107,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,37.4780176449151,"TAR San Luis Potosi",0,1,1,37.4780176449151,0,1,1,268.191339343351,"CPG Arenque",0,0,0,358.138296496236,"TM Tuxpan",0,0,0,367.605068809347,"CP Escolin",0,0,0,174.789142339644,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,21.2108771137533,"TAR San Luis Potosi",1,1,1,21.2108771137533,1,1,1,0,FALSE
"24046",354.370268813386,"CPG Arenque",0,0,0,422.738931956749,"TM Tuxpan",0,0,0,418.670640232845,"CP Independencia",0,0,0,153.415927512437,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,36.2000979827374,"TAR San Luis Potosi",0,1,1,36.2000979827374,0,1,1,330.79772889575,"CPG Arenque",0,0,0,400.10613826059,"TM Tuxpan",0,0,0,402.149041188605,"CP Independencia",0,0,0,136.332037253159,"Refineria Ing. Antonio M. Amor (Salamanca)",0,0,0,18.7319746185896,"TAR San Luis Potosi",1,1,3,18.7319746185896,1,1,3,0,FALSE
"24018",143.160109148148,"CPG Arenque",0,0,0,182.752357693771,"TM Tuxpan",0,0,0,194.467346257309,"CP Escolin",0,0,0,146.123695490803,"Refineria Francisco I. Madero",0,0,0,133.763101945167,"TAR Ciudad Mante",0,0,0,133.763101945167,0,0,0,137.743634233206,"CPG Arenque",0,0,0,177.304926216973,"TM Tuxpan",0,0,0,187.813240929357,"CP Escolin",0,0,0,140.720838626923,"Refineria Francisco I. Madero",0,0,0,127.745174454545,"TAR Ciudad Mante",0,0,0,127.745174454545,0,0,0,0,FALSE
"24019",195.815127785183,"CPG Arenque",0,0,0,247.319005735211,"TM Tuxpan",0,0,0,254.941332357862,"CP Escolin",0,0,0,176.326078668983,"Refineria Miguel Hidalgo (Tula)",0,0,0,138.814825051179,"TAR Queretaro",0,0,0,138.814825051179,0,0,0,182.143568019039,"CPG Arenque",0,0,0,233.08670220909,"TM Tuxpan",0,0,0,239.592427729498,"CP Escolin",0,0,0,157.032684663072,"Refineria Miguel Hidalgo (Tula)",0,0,0,124.284248400597,"TAR Ciudad Mante",0,0,0,124.284248400597,0,0,0,0,FALSE
"24020",312.719473930082,"CPG Arenque",0,0,0,437.25574004864,"TM Tuxpan",0,0,0,461.959609275384,"CP Escolin",0,0,0,238.4681270126,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,16.0141740187204,"TAR Matehuala",1,1,1,16.0141740187204,1,1,1,290.072660195658,"CPG Arenque",0,0,0,408.666955167242,"TM Tuxpan",0,0,0,431.507475624469,"CP Escolin",0,0,0,204.018604736477,"Refineria Ing. Hector R. Lara Sosa (Cadereyta)",0,0,0,0,"TAR Matehuala",1,1,1,0,1,1,1,1,TRUE
