municipio,CVEGEO,tdpa_mean,no_tdpa_mean,punto_generador_count,no_punto_generador_count,m_mean,no_m_mean,a_mean,no_a_mean,b_mean,no_b_mean,c2_mean,no_c2_mean,c3_mean,no_c3_mean,t3s2_mean,no_t3s2_mean,t3s3_mean,no_t3s3_mean,t3s2r4_mean,no_t3s2r4_mean,otros_mean,no_otros_mean,aa_mean,no_aa_mean,bb_mean,no_bb_mean,cc_mean,no_cc_mean
Berriozábal,07012,9032.717391304348,0,3.0,0,2.858695652173913,0,79.69565217391305,0,2.717391304347826,0,7.503260869565217,0,1.701086956521739,0,2.7043478260869565,0,0.9630434782608696,0,1.483695652173913,0,0.3728260869565218,0,82.55434782608695,0,2.717391304347826,0,14.728260869565217,0
Bochil,07013,4661.1,0,1.0,0,2.93,0,87.7,0,0.52,0,4.529999999999999,0,0.82,0,2.34,0,0.5700000000000001,0,0.27,0,0.32,0,90.63,0,0.52,0,8.85,0
El Bosque,07014,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Cacahoatán,07015,6784.5,0,1.0,0,3.0,0,87.9,0,0.30000000000000004,0,4.4,0,0.5,0,2.8499999999999996,0,0.6,0,0.05,0,0.4,0,90.9,0,0.30000000000000004,0,8.8,0
Catazajá,07016,5455.2555555555555,0,3.0,0,4.83,0,70.31777777777778,0,2.588888888888889,0,7.403333333333332,0,2.313333333333333,0,6.619999999999999,0,1.5833333333333333,0,3.7966666666666664,0,0.5466666666666667,0,75.14777777777778,0,2.588888888888889,0,22.263333333333335,0
Cintalapa,07017,2485.925,0,4.0,0,6.86125,0,75.71625,0,2.3850000000000002,0,7.42,0,2.15875,0,2.2775,0,2.43375,0,0.5225,0,0.225,0,82.5775,0,2.3850000000000002,0,15.0375,0
Coapilla,07018,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Comitán de Domínguez,07019,6044.011111111111,0,3.0,0,6.588888888888889,0,84.27,0,0.6133333333333334,0,4.834444444444444,0,0.6877777777777777,0,1.8944444444444444,0,0.5800000000000001,0,0.2211111111111111,0,0.31,0,90.85888888888888,0,0.6133333333333334,0,8.527777777777779,0
La Concordia,07020,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Copainalá,07021,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chalchihuitán,07022,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chamula,07023,4453.4,0,1.0,0,3.91,0,84.52000000000001,0,1.3699999999999999,0,4.2,0,0.9800000000000001,0,2.52,0,1.07,0,0.31999999999999995,0,1.1099999999999999,0,88.42999999999999,0,1.3699999999999999,0,10.2,0
Chanal,07024,1226.0,0,1.0,0,7.444444444444445,0,80.75555555555555,0,0.9222222222222223,0,6.122222222222223,0,0.9666666666666666,0,1.6555555555555557,0,1.1111111111111112,0,0.4444444444444444,0,0.5777777777777778,0,88.19999999999999,0,0.9222222222222223,0,10.877777777777778,0
Chapultenango,07025,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chenalhó,07026,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chiapa de Corzo,07027,7423.741666666667,0,9.0,0,2.8,0,86.71166666666666,0,0.9908333333333333,0,4.868333333333334,0,1.1391666666666667,0,1.9849999999999999,0,0.7375,0,0.42083333333333334,0,0.3466666666666667,0,89.51166666666667,0,0.9908333333333333,0,9.4975,0
Chiapilla,07028,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chicoasén,07029,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chicomuselo,07030,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Chilón,07031,2510.2972972972975,0,3.0,0,4.167567567567567,0,85.42162162162163,0,0.8513513513513513,0,4.008108108108108,0,0.8675675675675676,0,2.4783783783783786,0,1.0891891891891894,0,0.2513513513513514,0,0.8648648648648649,0,89.5891891891892,0,0.8513513513513513,0,9.55945945945946,0
Escuintla,07032,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Francisco León,07033,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Frontera Comalapa,07034,5028.457142857143,0,4.0,0,13.21142857142857,0,77.43142857142857,0,0.7485714285714286,0,4.1171428571428565,0,0.6028571428571429,0,2.762857142857143,0,0.5514285714285715,0,0.1685714285714286,0,0.4057142857142857,0,90.64285714285714,0,0.7485714285714286,0,8.608571428571429,0
Frontera Hidalgo,07035,7146.05,0,2.0,0,4.975,0,80.33,0,0.9550000000000001,0,3.755,0,1.04,0,5.865,0,0.975,0,1.425,0,0.6799999999999999,0,85.30499999999999,0,0.9550000000000001,0,13.74,0
La Grandeza,07036,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Huehuetán,07037,6185.47,0,2.0,0,9.167,0,77.128,0,1.607,0,5.749,0,1.043,0,2.909,0,0.8540000000000001,0,1.149,0,0.39399999999999996,0,86.295,0,1.607,0,12.097999999999999,0
Huixtán,07038,3919.8947368421054,0,1.0,0,2.431578947368421,0,87.36315789473684,0,0.8578947368421053,0,5.652631578947369,0,0.9368421052631579,0,1.7789473684210524,0,0.6,0,0.1368421052631579,0,0.2421052631578947,0,89.79473684210525,0,0.8578947368421053,0,9.34736842105263,0
Huitiupán,07039,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Huixtla,07040,4041.4776119402986,0,3.0,0,5.585074626865672,0,72.21044776119403,0,2.8208955223880596,0,6.923880597014925,0,1.8776119402985074,0,6.053731343283583,0,1.4208955223880597,0,2.5850746268656715,0,0.5223880597014925,0,77.79552238805971,0,2.8208955223880596,0,19.383582089552238,0
La Independencia,07041,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixhuatán,07042,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixtacomitán,07043,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ixtapa,07044,3835.3,0,1.0,0,2.31,0,88.26,0,0.6,0,4.65,0,1.1800000000000002,0,2.0100000000000002,0,0.53,0,0.17,0,0.29,0,90.57000000000001,0,0.6,0,8.83,0
Ixtapangajoya,07045,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Jiquipilas,07046,4309.263636363637,0,8.0,0,3.889090909090909,0,77.05545454545455,0,2.8545454545454545,0,6.889090909090909,0,2.347272727272727,0,3.5318181818181817,0,1.1272727272727272,0,1.7927272727272727,0,0.5127272727272727,0,80.94454545454545,0,2.8545454545454545,0,16.20090909090909,0
Jitotol,07047,2260.0,0,1.0,0,2.966666666666667,0,89.94666666666667,0,0.33999999999999997,0,4.126666666666667,0,0.8133333333333332,0,1.2466666666666666,0,0.32,0,0.07333333333333333,0,0.16666666666666666,0,92.91333333333334,0,0.33999999999999997,0,6.746666666666667,0
Juárez,07048,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Larráinzar,07049,2393.75,0,2.0,0,3.285,0,85.75,0,1.8199999999999998,0,4.57,0,0.74,0,2.2399999999999998,0,0.6799999999999999,0,0.365,0,0.55,0,89.035,0,1.8199999999999998,0,9.145,0
La Libertad,07050,1424.8,0,1.0,0,8.946666666666665,0,81.86333333333333,0,0.5633333333333332,0,6.083333333333333,0,0.5533333333333333,0,1.5833333333333333,0,0.2966666666666667,0,0.06333333333333334,0,0.04666666666666667,0,90.81,0,0.5633333333333332,0,8.626666666666667,0
Mapastepec,07051,4170.863636363636,0,3.0,0,12.111363636363636,0,64.75909090909092,0,3.272727272727273,0,6.281818181818181,0,1.9795454545454545,0,6.4386363636363635,0,1.475,0,3.1136363636363638,0,0.5681818181818182,0,76.87045454545455,0,3.272727272727273,0,19.856818181818184,0
Las Margaritas,07052,1690.3166666666666,0,3.0,0,9.770000000000001,0,82.64,0,0.19,0,6.213333333333334,0,0.4116666666666667,0,0.5866666666666667,0,0.14666666666666667,0,0.015000000000000001,0,0.02666666666666667,0,92.41000000000001,0,0.19,0,7.4,0
Mazapa de Madero,07053,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Mazatán,07054,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Metapa,07055,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Mitontic,07056,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Motozintla,07057,2858.595238095238,0,4.0,0,8.254761904761905,0,81.58571428571429,0,0.9190476190476191,0,5.126190476190477,0,0.8357142857142857,0,2.1857142857142855,0,0.6261904761904762,0,0.17142857142857143,0,0.29523809523809524,0,89.8404761904762,0,0.9190476190476191,0,9.24047619047619,0
Nicolás Ruíz,07058,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ocosingo,07059,1991.7261904761904,0,8.0,0,7.046428571428571,0,82.2452380952381,0,0.6928571428571428,0,4.867857142857143,0,1.1297619047619047,0,2.530952380952381,0,0.6773809523809524,0,0.3547619047619048,0,0.4547619047619048,0,89.29166666666667,0,0.6928571428571428,0,10.015476190476189,0
Ocotepec,07060,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ocozocoautla de Espinosa,07061,5719.68992248062,0,8.0,0,3.5887596899224805,0,71.43953488372094,0,3.4492248062015505,0,8.2515503875969,0,2.719767441860465,0,5.440697674418605,0,1.403875968992248,0,3.111627906976744,0,0.5949612403100775,0,75.02829457364341,0,3.4492248062015505,0,21.52248062015504,0
Ostuacán,07062,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Osumacinta,07063,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Oxchuc,07064,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Palenque,07065,5846.461538461538,0,11.0,0,5.152307692307692,0,72.11923076923077,0,2.318846153846154,0,7.189230769230769,0,2.0838461538461535,0,5.797692307692308,0,1.54,0,3.202692307692308,0,0.5961538461538461,0,77.27153846153846,0,2.318846153846154,0,20.409615384615385,0
Pantelhó,07066,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Pantepec,07067,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Pichucalco,07068,3341.65,0,1.0,0,9.575,0,79.755,0,0.78,0,6.859999999999999,0,0.735,0,1.56,0,0.48,0,0.065,0,0.19,0,89.33,0,0.78,0,9.89,0
Pijijiapan,07069,3522.4666666666667,0,3.0,0,6.081333333333333,0,65.12533333333333,0,4.045333333333333,0,7.832,0,2.409333333333333,0,8.006666666666666,0,1.9333333333333333,0,3.984,0,0.5826666666666667,0,71.20666666666666,0,4.045333333333333,0,24.747999999999998,0
El Porvenir,07070,1140.3,0,1.0,0,6.24,0,86.6,0,0.5700000000000001,0,5.29,0,0.37,0,0.71,0,0.16999999999999998,0,0.0,0,0.05,0,92.84,0,0.5700000000000001,0,6.590000000000001,0
Villa Comaltitlán,07071,4312.357142857143,0,2.0,0,8.878571428571428,0,68.76428571428572,0,3.192857142857143,0,6.05,0,1.9714285714285715,0,6.521428571428571,0,1.3714285714285714,0,2.6214285714285714,0,0.6285714285714287,0,77.64285714285714,0,3.192857142857143,0,19.164285714285715,0
Pueblo Nuevo Solistahuacán,07072,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Rayón,07073,7516.8978102189785,0,8.0,0,2.908759124087591,0,79.91970802919708,0,1.8620437956204379,0,8.186861313868613,0,1.6934306569343065,0,2.9744525547445257,0,1.1897810218978102,0,0.8985401459854016,0,0.3664233576642336,0,82.82846715328468,0,1.8620437956204379,0,15.309489051094891,0
Reforma,07074,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Las Rosas,07075,3311.95,0,1.0,0,10.275,0,81.375,0,0.3,0,4.205,0,0.61,0,2.3850000000000002,0,0.385,0,0.13,0,0.33499999999999996,0,91.65,0,0.3,0,8.05,0
Sabanilla,07076,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Salto de Agua,07077,2562.08,0,4.0,0,5.936,0,83.36399999999999,0,1.296,0,5.386,0,1.386,0,1.578,0,0.638,0,0.168,0,0.248,0,89.3,0,1.296,0,9.404,0
San Cristóbal de las Casas,07078,8682.866666666667,0,4.0,0,4.11,0,84.08833333333334,0,1.0533333333333335,0,4.91,0,0.8350000000000001,0,3.1783333333333332,0,0.8433333333333334,0,0.3783333333333333,0,0.6033333333333334,0,88.19833333333332,0,1.0533333333333335,0,10.748333333333333,0
San Fernando,07079,5167.206666666667,0,13.0,0,2.230666666666667,0,70.09,0,2.962,0,8.646666666666667,0,1.56,0,7.622,0,2.013333333333333,0,4.156,0,0.7193333333333334,0,72.32066666666667,0,2.962,0,24.717333333333332,0
Siltepec,07080,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Simojovel,07081,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Sitalá,07082,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Socoltenango,07083,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Solosuchiapa,07084,1659.1,0,1.0,0,6.6450000000000005,0,83.365,0,0.65,0,5.72,0,1.315,0,1.2650000000000001,0,0.77,0,0.09,0,0.18,0,90.01,0,0.65,0,9.34,0
Soyaló,07085,2780.0,0,1.0,0,3.1399999999999997,0,86.96000000000001,0,0.8800000000000001,0,5.36,0,1.24,0,1.44,0,0.54,0,0.24,0,0.2,0,90.1,0,0.8800000000000001,0,9.02,0
Suchiapa,07086,5584.0,0,2.0,0,5.916666666666667,0,84.54166666666667,0,0.8000000000000002,0,3.1166666666666667,0,1.0250000000000001,0,2.4833333333333334,0,0.8083333333333332,0,0.7416666666666667,0,0.5666666666666668,0,90.45833333333333,0,0.8000000000000002,0,8.741666666666667,0
Suchiate,07087,6097.310344827586,0,5.0,0,18.21379310344828,0,67.43448275862069,0,1.5206896551724138,0,4.031034482758621,0,1.9241379310344826,0,4.424137931034483,0,0.9344827586206897,0,1.0,0,0.5172413793103449,0,85.64827586206897,0,1.5206896551724138,0,12.831034482758621,0
Sunuapa,07088,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Tapachula,07089,6649.659420289855,0,6.0,0,8.221014492753623,0,80.98333333333333,0,0.7949275362318841,0,5.47608695652174,0,1.0572463768115943,0,1.9318840579710146,0,0.7050724637681159,0,0.4992753623188406,0,0.33115942028985507,0,89.20434782608696,0,0.7949275362318841,0,10.00072463768116,0
Tapalapa,07090,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Tapilula,07091,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Tecpatán,07092,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Tenejapa,07093,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Teopisca,07094,7376.55,0,1.0,0,4.2299999999999995,0,83.155,0,1.315,0,5.485,0,0.945,0,3.175,0,0.89,0,0.305,0,0.5,0,87.385,0,1.315,0,11.3,0
Tila,07096,1926.0,0,1.0,0,6.688888888888889,0,85.95555555555556,0,0.2666666666666667,0,3.6999999999999997,0,0.7444444444444445,0,1.6555555555555557,0,0.47777777777777775,0,0.3888888888888889,0,0.12222222222222223,0,92.64444444444445,0,0.2666666666666667,0,7.088888888888889,0
Tonalá,07097,5698.393063583815,0,12.0,0,5.639306358381503,0,70.37369942196531,0,3.3956647398843933,0,7.46300578034682,0,1.933236994219653,0,6.256936416184971,0,1.5893063583815028,0,2.8089595375722545,0,0.5398843930635838,0,76.01300578034682,0,3.3956647398843933,0,20.59132947976879,0
Totolapa,07098,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
La Trinitaria,07099,4096.063157894737,0,7.0,0,4.325263157894737,0,86.10421052631578,0,0.9747368421052631,0,5.322105263157895,0,0.7663157894736842,0,1.6368421052631579,0,0.48947368421052634,0,0.15263157894736842,0,0.22842105263157894,0,90.42947368421052,0,0.9747368421052631,0,8.59578947368421,0
Tumbalá,07100,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Tuxtla Gutiérrez,07101,15746.75,0,8.0,0,2.8666666666666667,0,86.28958333333333,0,0.9718749999999999,0,5.2203124999999995,0,0.8244791666666668,0,1.6322916666666665,0,1.296875,0,0.46718750000000003,0,0.43072916666666666,0,89.15625,0,0.9718749999999999,0,9.871875000000001,0
Tuxtla Chico,07102,9226.898148148148,0,7.0,0,8.751851851851852,0,83.40833333333333,0,0.5833333333333334,0,3.93425925925926,0,0.4194444444444445,0,1.9481481481481482,0,0.39629629629629626,0,0.3351851851851852,0,0.22314814814814815,0,92.16018518518518,0,0.5833333333333334,0,7.256481481481482,0
Tuzantán,07103,6028.089430894309,0,3.0,0,7.895934959349594,0,75.3560975609756,0,2.0682926829268293,0,6.021951219512196,0,1.5788617886178862,0,4.024390243902439,0,0.9869918699186992,0,1.6959349593495934,0,0.3715447154471545,0,83.2520325203252,0,2.0682926829268293,0,14.679674796747967,0
Tzimol,07104,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Unión Juárez,07105,1067.7,0,1.0,0,6.05,0,87.77,0,0.31,0,4.51,0,0.71,0,0.51,0,0.04,0,0.08,0,0.02,0,93.82000000000001,0,0.31,0,5.87,0
Venustiano Carranza,07106,3976.845070422535,0,8.0,0,4.6147887323943655,0,72.95140845070422,0,2.9577464788732395,0,7.604929577464789,0,2.8478873239436617,0,4.3718309859154925,0,2.1661971830985918,0,1.9563380281690141,0,0.5288732394366197,0,77.5661971830986,0,2.9577464788732395,0,19.47605633802817,0
Villa Corzo,07107,5072.366666666667,0,2.0,0,11.256666666666666,0,78.29333333333334,0,0.9866666666666667,0,5.476666666666666,0,0.8533333333333334,0,2.0633333333333335,0,0.5133333333333333,0,0.27666666666666667,0,0.28,0,89.55,0,0.9866666666666667,0,9.463333333333333,0
Villaflores,07108,3834.711111111111,0,7.0,0,7.776666666666666,0,77.76222222222222,0,1.3722222222222222,0,7.756666666666667,0,1.4833333333333334,0,2.4,0,0.6555555555555556,0,0.43000000000000005,0,0.36333333333333334,0,85.53888888888889,0,1.3722222222222222,0,13.088888888888889,0
Yajalón,07109,2776.3333333333335,0,1.0,0,8.11111111111111,0,84.41111111111111,0,0.26666666666666666,0,3.8666666666666663,0,0.5555555555555556,0,1.9444444444444444,0,0.5111111111111111,0,0.15555555555555556,0,0.17777777777777778,0,92.52222222222223,0,0.26666666666666666,0,7.211111111111112,0
San Lucas,07110,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Zinacantán,07111,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
San Juan Cancuc,07112,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Aldama,07113,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Benemérito de las Américas,07114,2306.8,0,2.0,0,12.25,0,77.28999999999999,0,0.44000000000000006,0,5.82,0,0.89,0,2.2800000000000002,0,0.48999999999999994,0,0.2,0,0.33999999999999997,0,89.53999999999999,0,0.44000000000000006,0,10.02,0
Maravilla Tenejapa,07115,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Marqués de Comillas,07116,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Montecristo de Guerrero,07117,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
San Andrés Duraznal,07118,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Santiago el Pinar,07119,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Capitán Luis Ángel Vidal,07120,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Rincón Chamula San Pedro,07121,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
El Parral,07122,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Emiliano Zapata,07123,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Mezcalapa,07124,4639.529411764706,0,2.0,0,2.0441176470588234,0,57.64705882352941,0,6.844117647058823,0,10.097058823529412,0,4.035294117647059,0,9.505882352941176,0,2.761764705882353,0,6.238235294117647,0,0.8264705882352942,0,59.69117647058823,0,6.844117647058823,0,33.46470588235294,0
Honduras de la Sierra,07125,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Ahumada,08001,3171.99,0,6.0,0,1.724,0,61.96,0,4.836,0,8.486,0,1.7009999999999998,0,16.595,0,1.83,0,2.1430000000000002,0,0.725,0,63.684,0,4.836,0,31.48,0
Aldama,08002,2858.8625,0,5.0,0,2.5675,0,77.34875,0,2.3925,0,11.89625,0,1.3287499999999999,0,2.68375,0,1.0550000000000002,0,0.47375,0,0.25375000000000003,0,79.91625,0,2.3925,0,17.69125,0
Allende,08003,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
Aquiles Serdán,08004,8424.0,0,2.0,0,1.657142857142857,0,70.99285714285715,0,4.05,0,7.085714285714286,0,1.8642857142857143,0,10.135714285714286,0,1.9142857142857144,0,1.65,0,0.65,0,72.65,0,4.05,0,23.3,0
Ascensión,08005,1957.85,0,4.0,0,1.085,0,72.91499999999999,0,2.305,0,13.64,0,1.8,0,5.87,0,0.8949999999999999,0,1.1675,0,0.3225,0,74.0,0,2.305,0,23.695,0
Bachíniva,08006,3460.6,0,1.0,0,1.6,0,77.97999999999999,0,1.9,0,13.65,0,1.67,0,1.6600000000000001,0,0.9800000000000001,0,0.26,0,0.3,0,79.58,0,1.9,0,18.520000000000003,0
Balleza,08007,961.6206896551724,0,2.0,0,2.2379310344827585,0,67.32068965517242,0,1.7793103448275862,0,17.103448275862068,0,5.665517241379311,0,3.1862068965517243,0,1.7275862068965517,0,0.22068965517241382,0,0.7586206896551724,0,69.55862068965517,0,1.7793103448275862,0,28.662068965517243,0
