"CVEGEO","NOMGEO","VIVPAR_HAB","no_VIVPAR_HAB","POBTOT","no_POBTOT","pct_VPH_SINTIC","no_pct_VPH_SINTIC","pct_VPH_C_ELEC","no_pct_VPH_C_ELEC","pct_VPH_AGUADV","no_pct_VPH_AGUADV","pct_VPH_PISODT","no_pct_VPH_PISODT","pct_VPH_PISOTI","no_pct_VPH_PISOTI","pct_VPH_1CUART","no_pct_VPH_1CUART"
"15125","Tonanitla",3393,0,14883,0,0.0179781903919835,0,1.1615089890952,0,1.11287945770704,0,1.14647804302977,0,0.0165045682287062,0,0.0471559092248747,0
"15114","Villa Victoria",23668,0,108196,0,0.0621514280885584,0,1.00105627851952,0,0.852923778942031,0,0.9641287814771,0,0.0588558391076559,0,0.048842318742606,0
"15093","Tepetlaoxtoc",8316,0,32564,0,0.00974025974025974,0,1.00300625300625,0,0.973063973063973,0,0.983645983645984,0,0.0222462722462722,0,0.0835738335738336,0
"15063","Ocuilan",8770,0,36223,0,0.0446978335233751,0,0.992702394526796,0,0.95769669327252,0,0.955074116305587,0,0.0459521094640821,0,0.0531356898517674,0
"15073","San Antonio la Isla",8444,0,31962,0,0.00686878256750355,0,1.00580293699668,0,1.00426338228328,0,0.99194694457603,0,0.0164613927048792,0,0.0228564661297963,0
"15033","Ecatepec de Morelos",432424,0,1645352,0,0.00585998926979076,0,1.03458179934509,0,1.02528305551958,0,1.02181655042273,0,0.0125386195030803,0,0.046412780049211,0
"15013","Atizapán de Zaragoza",139556,0,523674,0,0.00471495313709192,0,1.07281664708074,0,1.07262317635931,0,1.06505632147668,0,0.00759551721172863,0,0.0410516208547107,0
"15027","Chapultepec",3269,0,12772,0,0.00795350260018354,0,1.02783725910064,0,1.02263689201591,0,1.01927194860814,0,0.0113184460079535,0,0.0428265524625268,0
"15018","Calimaya",16862,0,68489,0,0.00800616771438738,0,1.01743565413355,0,1.01494484640019,0,1,0,0.0202229865970822,0,0.0249080773336496,0
"15009","Amecameca",12243,0,53441,0,0.017479375969942,0,1.09213428081353,0,1.08388466879033,0,1.02066486972147,0,0.0761251327289063,0,0.071796128399902,0
"15031","Chimalhuacán",166155,0,705193,0,0.0112545514730222,0,1.08286238752972,0,1.0658060244952,0,1.04144323071831,0,0.043230718305197,0,0.12396256507478,0
"15043","Xalatlaco",6860,0,30687,0,0.0199708454810496,0,1.02857142857143,0,1.00145772594752,0,0.985276967930029,0,0.0475218658892128,0,0.0861516034985423,0
"15095","Tepotzotlán",26478,0,103696,0,0.00751567338922879,0,1.01778835259461,0,0.963705717954528,0,0.996525417327593,0,0.0240577082861243,0,0.0567641060503059,0
"16074","Cojumatlán de Régules",2920,0,10553,0,0.0106164383561644,0,1.00479452054795,0,1.00445205479452,0,0.98972602739726,0,0.0178082191780822,0,0.0445205479452055,0
"16090","Tingambato",3828,0,16325,0,0.024294670846395,0,1.00130616509927,0,0.980146290491118,0,0.832027168234065,0,0.174242424242424,0,0.0391849529780564,0
"16002","Aguililla",3759,0,14754,0,0.0407023144453312,0,1.08645916467146,0,1.09364192604416,0,1.04416068103219,0,0.0651769087523277,0,0.0425645118382549,0
"16003","Álvaro Obregón",5789,0,23000,0,0.00950077733632752,0,0.99792710312662,0,0.997063396096044,0,0.979271031266195,0,0.022456382794956,0,0.0335118327863189,0
"16004","Angamacutiro",4154,0,14943,0,0.0173326913818007,0,0.994463168030814,0,0.984593163216177,0,0.985074626865672,0,0.0142031776600867,0,0.0351468464130958,0
"16005","Angangueo",2633,0,10892,0,0.0254462590201291,0,1.00037979491075,0,0.99582225598177,0,0.935055070262058,0,0.071781238131409,0,0.0235472844663882,0
"16006","Apatzingán",32057,0,126191,0,0.017718439030477,0,1.06092273138472,0,1.04594940262657,0,0.953582680849736,0,0.113360576473157,0,0.0985120254546589,0
"16007","Aporo",884,0,3529,0,0.0316742081447964,0,0.996606334841629,0,0.990950226244344,0,0.951357466063348,0,0.0475113122171946,0,0.0226244343891403,0
"16008","Aquila",5684,0,24676,0,0.251231527093596,0,0.909570724841661,0,0.908339197748065,0,0.645320197044335,0,0.36576354679803,0,0.0972906403940887,0
"16009","Ario",8857,0,36268,0,0.0204358134808626,0,1.041436152196,0,1.02066162357457,0,0.945128147228181,0,0.100033871514057,0,0.0385006209777577,0
"16096","Tumbiscatío",1617,0,5971,0,0.056895485466914,0,1.004329004329,0,1.00927643784787,0,0.927025355596784,0,0.109461966604824,0,0.0420531849103278,0
"16097","Turicato",7552,0,29056,0,0.0573358050847458,0,1.0010593220339,0,0.972854872881356,0,0.838453389830508,0,0.181541313559322,0,0.0458156779661017,0
"16106","Yurécuaro",8335,0,32303,0,0.0344331133773245,0,0.994361127774445,0,0.995440911817636,0,0.980203959208158,0,0.0183563287342531,0,0.0770245950809838,0
"16107","Zacapu",20425,0,76829,0,0.0116034271725826,0,1.02707466340269,0,1.01674418604651,0,0.992900856793146,0,0.0385801713586291,0,0.0202203182374541,0
"16108","Zamora",56593,0,204860,0,0.00809287367695651,0,1.02509144240454,0,1.00985987666319,0,1.01316417224745,0,0.0145777746364391,0,0.0239782305232096,0
"16109","Zináparo",928,0,3232,0,0.00646551724137931,0,1.07112068965517,0,1.0614224137931,0,1.07219827586207,0,0.00323275862068966,0,0.0140086206896552,0
"16110","Zinapécuaro",12886,0,49005,0,0.0168399813751358,0,1.01901288219773,0,1.00954524289927,0,0.987971441874903,0,0.035076827564799,0,0.024057116250194,0
"16010","Arteaga",5459,0,20332,0,0.0566037735849057,0,1.02656164132625,0,1.02344751786041,0,0.928008792819198,0,0.121267631434329,0,0.0569701410514746,0
"16011","Briseñas",3063,0,11681,0,0.0124061377734247,0,1.01860920666014,0,1.01110022853412,0,1.00685602350637,0,0.0130590923930787,0,0.0248122755468495,0
"16098","Tuxpan",6916,0,25757,0,0.0318102949681897,0,0.99652978600347,0,0.963851937536148,0,0.954887218045113,0,0.05320994794679,0,0.0523423944476576,0
"16031","Epitacio Huerta",4553,0,16112,0,0.0287722380847793,0,0.997364375137272,0,0.98111135515045,0,0.978915001098177,0,0.0314078629475071,0,0.0188886448495497,0
"16032","Erongarícuaro",3941,0,15715,0,0.0116721644252728,0,0.993910175082466,0,0.974371986805379,0,0.957117482872367,0,0.0426287744227353,0,0.019538188277087,0
"16077","San Lucas",4938,0,17677,0,0.0573106520858647,0,1.05589307411908,0,0.953624949372215,0,0.971243418388011,0,0.096800324017821,0,0.172742000810045,0
"16099","Tuzantla",3886,0,14329,0,0.0658775090066907,0,0.999485331960885,0,0.973494595985589,0,0.917138445702522,0,0.0972722593926917,0,0.0620174987133299,0
"16001","Acuitzio",2824,0,11301,0,0.023371104815864,0,1.02160056657224,0,1.00035410764873,0,0.929532577903683,0,0.105169971671388,0,0.0378895184135977,0
"16043","Jacona",17253,0,68781,0,0.00950559323016287,0,1.03500840433548,0,1.03112502173535,0,1.01924303019765,0,0.0187793427230047,0,0.0280530922158465,0
"16044","Jiménez",3933,0,12946,0,0.0127129417747267,0,0.996186117467582,0,0.988304093567251,0,0.981439105008899,0,0.0205949656750572,0,0.0244088482074752,0
"16045","Jiquilpan",10484,0,36158,0,0.00734452499046166,0,1.00467378863029,0,0.993800076306753,0,0.993132392216711,0,0.014975200305227,0,0.018504387638306,0
"16012","Buenavista",12301,0,45538,0,0.0242256727095358,0,1.02007966831965,0,1.00829200877977,0,0.921957564425656,0,0.103975286562068,0,0.104869522803024,0
"16013","Carácuaro",2463,0,9176,0,0.0763296792529436,0,0.999593991067803,0,0.996751928542428,0,0.888753552578157,0,0.135200974421437,0,0.0580592773041007,0
"16021","Charapan",3582,0,13539,0,0.0873813512004467,0,0.987995533221664,0,0.756839754327192,0,0.829424902289224,0,0.171133445002792,0,0.0750977107761027,0
"16020","Cuitzeo",7291,0,29910,0,0.0168701138389796,0,1.0054862158826,0,1.00054862158826,0,0.963379508983679,0,0.045947058016733,0,0.0289397887806885,0
"16019","Cotija",5890,0,20198,0,0.0183361629881155,0,0.998132427843803,0,0.983531409168081,0,0.976400679117148,0,0.0268251273344652,0,0.033616298811545,0
"16018","Copándaro",2405,0,9484,0,0.0141372141372141,0,0.993347193347193,0,0.967567567567568,0,0.952598752598753,0,0.0474012474012474,0,0.024948024948025,0
"16087","Taretan",3852,0,15589,0,0.0179127725856698,0,1.09501557632399,0,1.07684319833853,0,1.06438213914849,0,0.034527518172378,0,0.0514018691588785,0
"16086","Tanhuato",4188,0,15534,0,0.0169531996179561,0,0.998328557784145,0,0.996895893027698,0,0.986389684813754,0,0.0131327602674308,0,0.0186246418338109,0
"16072","Queréndaro",3587,0,13961,0,0.0259269584611096,0,1.00892110398662,0,1.0091998884862,0,0.96180652355729,0,0.0588235294117647,0,0.0342904934485643,0
"16067","Penjamillo",4760,0,16621,0,0.0172268907563025,0,1.01008403361345,0,1.00756302521008,0,1.00252100840336,0,0.0117647058823529,0,0.0281512605042017,0
"16022","Charo",5507,0,25138,0,0.0145269656800436,0,1.00926094062103,0,0.988196840384965,0,0.967314327219902,0,0.0497548574541493,0,0.0321409115670964,0
"16079","Salvador Escalante",11420,0,49896,0,0.0154991243432574,0,1.01120840630473,0,0.982661996497373,0,0.902014010507881,0,0.114886164623468,0,0.032399299474606,0
"16078","Santa Ana Maya",3439,0,12812,0,0.0130851991858098,0,0.997092177958709,0,0.994765920325676,0,0.951730154114568,0,0.0511776679267229,0,0.0308229136376854,0
"16075","Los Reyes",21024,0,78935,0,0.0328196347031963,0,1.00137937595129,0,0.924514840182648,0,0.932648401826484,0,0.0751046423135464,0,0.0638793759512938,0
"16076","Sahuayo",20436,0,78477,0,0.00685065570561754,0,1.05323938148366,0,1.04550792718732,0,1.04276766490507,0,0.0117439812096301,0,0.0282834214131924,0
"16033","Gabriel Zamora",6111,0,21466,0,0.0217640320733104,0,1.00147275405007,0,0.980199639993454,0,0.948289968908526,0,0.0589101620029455,0,0.10391098019964,0
"16035","La Huacana",8214,0,30627,0,0.0473581689797906,0,1.00827854881909,0,0.973338203067933,0,0.888848307767227,0,0.129291453615778,0,0.107012417823229,0
"16036","Huandacareo",3402,0,11644,0,0.0114638447971781,0,0.997648442092887,0,0.99647266313933,0,0.980011757789536,0,0.020870076425632,0,0.0226337448559671,0
"16037","Huaniqueo",2509,0,7945,0,0.027102431247509,0,0.996412913511359,0,0.987644479872459,0,0.963730569948187,0,0.0370665603826226,0,0.0171383021123954,0
"16038","Huetamo",11945,0,41973,0,0.0521557136877355,0,1.00301381331101,0,0.968940979489326,0,0.934282126412725,0,0.0834658853076601,0,0.120552532440352,0
"16039","Huiramba",2230,0,9015,0,0.0242152466367713,0,0.996860986547085,0,0.991928251121076,0,0.974887892376682,0,0.0273542600896861,0,0.0403587443946188,0
"16040","Indaparapeo",4608,0,18385,0,0.0227864583333333,0,0.998480902777778,0,0.974609375,0,0.924045138888889,0,0.0831163194444444,0,0.044921875,0
"16041","Irimbo",4124,0,16043,0,0.018913676042677,0,0.997090203685742,0,0.956110572259942,0,0.951503394762367,0,0.0555286129970902,0,0.0332201745877789,0
"16042","Ixtlán",3934,0,14302,0,0.0104219623792578,0,0.999745805795628,0,0.999745805795628,0,0.981952211489578,0,0.0218607015760041,0,0.0327910523640061,0
"16049","Madero",4618,0,19086,0,0.0671286271113036,0,0.963404071026418,0,0.961022087483759,0,0.862494586401039,0,0.144218276310091,0,0.0318319618882633,0
"16050","Maravatío",21705,0,89311,0,0.0230822391154112,0,1.03400138217001,0,1.00870767104354,0,1.00893803271136,0,0.0363510711817554,0,0.0416493895415803,0
"16051","Marcos Castellanos",4139,0,13983,0,0.00579850205363614,0,1.00700652331481,0,1.00120802126117,0,1.00169122976564,0,0.0079729403237497,0,0.0152210678907949,0
"16052","Lázaro Cárdenas",53416,0,196003,0,0.0142841096300734,0,1.03367904747641,0,1.02085517447956,0,0.998558484349259,0,0.0390332484648794,0,0.110715890369927,0
"16053","Morelia",233158,0,849053,0,0.00515101347584042,0,1.04218598546908,0,1.0166024755745,0,1.02105010336338,0,0.0231388157386836,0,0.0292162396314945,0
"16014","Coahuayana",4708,0,17022,0,0.0263381478334749,0,0.988317757009346,0,0.982582837723025,0,0.937553101104503,0,0.0590484282073067,0,0.0775276125743415,0
"16015","Coalcomán de Vázquez Pallares",5160,0,19633,0,0.0468992248062016,0,0.983527131782946,0,1.01007751937985,0,0.930813953488372,0,0.085077519379845,0,0.0325581395348837,0
"16016","Coeneo",5896,0,20965,0,0.0259497964721845,0,0.996607869742198,0,0.979477611940298,0,0.941994572591587,0,0.0598710990502035,0,0.0167910447761194,0
"16017","Contepec",9098,0,35070,0,0.0270389096504726,0,0.993954715322049,0,0.976258518355683,0,0.977797318091888,0,0.0258298527148824,0,0.0572653330402286,0
"16083","Tancítaro",8064,0,33453,0,0.0220734126984127,0,0.997519841269841,0,0.98921130952381,0,0.943080357142857,0,0.0632440476190476,0,0.040922619047619,0
"16082","Tacámbaro",19636,0,79540,0,0.0152780607048279,0,1.03142187818293,0,1.02612548380526,0,0.977490323894887,0,0.0594316561417804,0,0.0544917498472194,0
"16081","Susupuato",2401,0,9076,0,0.0895460224906289,0,0.974593919200333,0,0.924198250728863,0,0.90045814244065,0,0.0982923781757601,0,0.0658059142024157,0
"16056","Nahuatzen",7501,0,32598,0,0.0593254232768964,0,0.9890681242501,0,0.856685775229969,0,0.705505932542328,0,0.292094387415011,0,0.0343954139448074,0
"16080","Senguio",4978,0,19833,0,0.0212936922458819,0,0.995580554439534,0,0.980715146645239,0,0.963037364403375,0,0.0433909200482121,0,0.027922860586581,0
"16057","Nocupétaro",2202,0,8196,0,0.075386012715713,0,0.951861943687557,0,0.916439600363306,0,0.879200726612171,0,0.108537693006358,0,0.072661217075386,0
"16034","Hidalgo",30733,0,125712,0,0.0176683044284645,0,1.00588943480949,0,0.967721992646341,0,0.949956073276283,0,0.0632219438388703,0,0.0400872026811571,0
"16058","Nuevo Parangaricutiro",4868,0,20981,0,0.00986031224322103,0,0.995891536565325,0,0.99506984387839,0,0.919268693508628,0,0.0792933442892358,0,0.0347165160230074,0
"16059","Nuevo Urecho",2606,0,9027,0,0.0249424405218726,0,0.990790483499616,0,0.990790483499616,0,0.927858787413661,0,0.0725249424405219,0,0.0878741366078281,0
"16060","Numarán",2348,0,9437,0,0.022572402044293,0,1.0293867120954,0,1.02896081771721,0,1.02001703577513,0,0.012350936967632,0,0.0383304940374787,0
"16062","Pajacuarán",5477,0,21028,0,0.0158846083622421,0,1.01424137301442,0,1.00858134014972,0,0.995435457367172,0,0.0239182033960197,0,0.0472886616761001,0
"16063","Panindícuaro",4085,0,14889,0,0.0247246022031824,0,1.01884944920441,0,1.01444308445532,0,0.99436964504284,0,0.0288861689106487,0,0.0369645042839657,0
"16064","Parácuaro",7183,0,26832,0,0.0271474314353334,0,0.990672420994014,0,0.983433105944591,0,0.912014478630099,0,0.0852011694278157,0,0.120980091883614,0
"16105","Vista Hermosa",5461,0,20982,0,0.0144662149789416,0,0.995605200512727,0,0.981138985533785,0,0.974729902948178,0,0.0232558139534884,0,0.0272843801501556,0
"16065","Paracho",9474,0,39657,0,0.0422208148617268,0,1.00316656111463,0,0.880092885792696,0,0.847899514460629,0,0.161177960734642,0,0.0345155161494617,0
"16089","Tepalcatepec",6645,0,24074,0,0.0227238525206922,0,1.08713318284424,0,1.0653122648608,0,1.03671933784801,0,0.0535741158765989,0,0.090594431903687,0
"16061","Ocampo",5831,0,24774,0,0.0430457897444692,0,0.998628022637627,0,0.931744126221917,0,0.961241639512948,0,0.0478477105127765,0,0.0619104784771051,0
"16055","Múgica",11860,0,45732,0,0.0207419898819562,0,1.00362563237774,0,0.976306913996627,0,0.932967959527825,0,0.0770657672849916,0,0.0906408094435076,0
"16054","Morelos",2273,0,7983,0,0.0197976242850858,0,0.993840739111307,0,0.985481742190937,0,0.966124065112187,0,0.0338759348878135,0,0.0140783106027277,0
"16030","Ecuandureo",3602,0,11850,0,0.0183231538034425,0,1.01277068295391,0,1.00999444752915,0,1.00444197667962,0,0.0108273181565797,0,0.0163797890061077,0
"16029","Churumuco",3147,0,12342,0,0.0680012710517954,0,0.975850015888147,0,0.967905942167143,0,0.802669208770257,0,0.198601843025103,0,0.109628217349857,0
"16028","Churintzio",1680,0,5233,0,0.0130952380952381,0,0.995833333333333,0,0.985119047619048,0,0.996428571428571,0,0.00297619047619048,0,0.0196428571428571,0
"16027","Chucándiro",1461,0,4944,0,0.0123203285420945,0,0.996577686516085,0,0.888432580424367,0,0.971252566735113,0,0.0294318959616701,0,0.0253251197809719,0
"16026","Chinicuila",1319,0,4773,0,0.0818802122820318,0,0.957543593631539,0,0.984078847611827,0,0.858984078847612,0,0.137983320697498,0,0.0530705079605762,0
"16025","Chilchota",9394,0,40560,0,0.0443900361933149,0,1.00319352778369,0,0.983500106450926,0,0.879604002554822,0,0.132637853949329,0,0.0701511603150947,0
"16024","Cherán",4814,0,20586,0,0.0432073120066473,0,0.989198171998338,0,0.928334025758205,0,0.796634815122559,0,0.202534275031159,0,0.0398836726215206,0
"16023","Chavinda",3022,0,10417,0,0.0152217074784911,0,0.999669093315685,0,0.985771012574454,0,0.978821972203838,0,0.0241561879549967,0,0.0231634679020516,0
"16066","Pátzcuaro",23371,0,98382,0,0.0154037054469214,0,1.03350305934705,0,1.00684609130974,0,0.948098070258012,0,0.092593384964272,0,0.0390655085362201,0
"16068","Peribán",6981,0,29389,0,0.016616530583011,0,1.06832831972497,0,1.06016330038676,0,1.0316573556797,0,0.041971064317433,0,0.0552929379745022,0
"16069","La Piedad",29283,0,106490,0,0.00754704094525834,0,1.00495167844825,0,0.999009664310351,0,1.0016391763139,0,0.0056005190724994,0,0.0186114810640986,0
"16070","Purépero",4456,0,15503,0,0.00875224416517056,0,0.997082585278277,0,0.992594254937163,0,0.975538599640934,0,0.0244614003590664,0,0.0255834829443447,0
"16071","Puruándiro",18411,0,69260,0,0.0130900005431535,0,1.00054315354951,0,0.987018630166748,0,0.987833360491011,0,0.0151539840312856,0,0.0221063494649938,0
"16073","Quiroga",6758,0,27176,0,0.0152411956200059,0,1.01746078721515,0,0.996300680674756,0,0.934448061556674,0,0.08863569103285,0,0.0365492749334122,0
"16091","Tingüindín",4174,0,14934,0,0.0126976521322472,0,0.999760421657882,0,0.988260661236224,0,0.951365596550072,0,0.052707235265932,0,0.0306660277910877,0
"16113","José Sixto Verduzco",7136,0,26213,0,0.0149943946188341,0,0.992292600896861,0,0.983744394618834,0,0.98752802690583,0,0.00840807174887892,0,0.0264854260089686,0
"16112","Zitácuaro",39646,0,157056,0,0.0303939867830298,0,1.01647076628159,0,0.98461383241689,0,0.930308227816173,0,0.0938303990314281,0,0.0554406497502901,0
"16085","Tangancícuaro",9418,0,35256,0,0.0180505415162455,0,1.01263537906137,0,0.977702272244638,0,0.956678700361011,0,0.0615842004671905,0,0.0347207475047781,0
"16088","Tarímbaro",29627,0,114513,0,0.00745941202281702,0,1.11550275086914,0,1.11253248725824,0,1.10196779964222,0,0.0155938839572012,0,0.0430350693624059,0
"16092","Tiquicheo de Nicolás Romero",3312,0,12836,0,0.0670289855072464,0,1.01660628019324,0,0.91213768115942,0,0.929649758454106,0,0.111413043478261,0,0.0670289855072464,0
"16093","Tlalpujahua",7261,0,28556,0,0.0320892439057981,0,0.992563007850158,0,0.911582426662994,0,0.949869164026994,0,0.0517835008951935,0,0.0326401322131938,0
"16111","Ziracuaretiro",4102,0,18402,0,0.0238907849829352,0,1.04607508532423,0,1.034373476353,0,0.987567040468064,0,0.0641150658215505,0,0.0697220867869332,0
"16101","Tzitzio",2141,0,8855,0,0.0798692199906586,0,0.957029425502102,0,0.951424567958898,0,0.876226062587576,0,0.149462867818776,0,0.0392340028024288,0
"16100","Tzintzuntzan",3705,0,14911,0,0.0253711201079622,0,0.997840755735493,0,0.955195681511471,0,0.936842105263158,0,0.067476383265857,0,0.0358974358974359,0
"16095","Tocumbo",3609,0,12325,0,0.0252147409254641,0,0.989193682460515,0,0.985314491548905,0,0.980049875311721,0,0.0254918259905791,0,0.0476586311997783,0
"16084","Tangamandapio",7156,0,31716,0,0.0275293460033538,0,1.01746785913918,0,0.991056456120738,0,0.846562325321409,0,0.177054220234768,0,0.0374510899944103,0
"16102","Uruapan",88474,0,356786,0,0.0113592693898773,0,1.05645726428103,0,1.04078034224744,0,1.00547053371612,0,0.0541741076474444,0,0.0404186540678617,0
"16103","Venustiano Carranza",6383,0,23469,0,0.00830330565564781,0,1.02052326492245,0,1.0166066113113,0,1.00328998903337,0,0.0202099326335579,0,0.0412031959893467,0
"16104","Villamar",4515,0,15864,0,0.0112956810631229,0,1.02148394241418,0,1.01528239202658,0,1.00708748615725,0,0.0166112956810631,0,0.0232558139534884,0
