CVEGEO,NOMGEO,homicidio_doloso_2025,robo_veh_violencia_2025,n_inseguro_popw,tdpa_avg,no_tdpa_avg,punto_generador_count,no_punto_generador_count,m_avg,no_m_avg,a_avg,no_a_avg,b_avg,no_b_avg,c2_avg,no_c2_avg,c3_avg,no_c3_avg,t3s2_avg,no_t3s2_avg,t3s3_avg,no_t3s3_avg,t3s2r4_avg,no_t3s2r4_avg,otros_avg,no_otros_avg,aa_avg,no_aa_avg,bb_avg,no_bb_avg,cc_avg,no_cc_avg,IM_2020,no_IM_2020,IE,no_IE,TCVCU,no_TCVCU,ICE,no_ICE,VIVPAR_HAB,no_VIVPAR_HAB,POBTOT,no_POBTOT,pct_VPH_SINTIC,no_pct_VPH_SINTIC,pct_VPH_C_ELEC,no_pct_VPH_C_ELEC,pct_VPH_AGUADV,no_pct_VPH_AGUADV,pct_VPH_PISODT,no_pct_VPH_PISODT,pct_VPH_PISOTI,no_pct_VPH_PISOTI,pct_VPH_1CUART,no_pct_VPH_1CUART,n_schools_avg,no_n_schools_avg,pct_con_bebederos,no_pct_con_bebederos,pct_con_proteccion_civil,no_pct_con_proteccion_civil,pct_con_cancha,no_pct_con_cancha,avg_anio_creacion,no_avg_anio_creacion,km_carretera_fed,km_carretera_est,km_cuota,km_camino,km_vereda,km_vialidad_urbana,km_total,n_federal_offices,no_n_federal_offices,n_aerodromes,no_n_aerodromes,n_heliports,no_n_heliports,has_aerodrome,has_heliport,serv_dre,no_serv_dre,dren_cab,no_dren_cab,dren_plu,no_dren_plu,tot_conx,no_tot_conx,prest_nu,no_prest_nu,n_sites_total,n_aduana,n_puerto,n_puerto_fronterizo,n_terminal_multimodal,n_estacion_ferrocarril,n_zona_industrial,n_almacen,n_zona_libre,n_aeropuerto,n_aeropuerto_internacional,n_pista_aerea,n_muelle_embarcadero,n_terminal_transbordador,n_central_camionera,n_estacion_pesaje,n_caseta_inspeccion,n_estacion_combustible,n_estacion_policia,n_oficina_gobierno,n_palacio_gobierno,n_palacio_justicia,n_estacion_bomberos,n_hospital,n_emergencia_medica,n_primeros_auxilios,n_universidad,n_centro_investigacion,n_atractivo_turistico,n_hotel_motel,n_museo,n_monumento_historico,n_centro_cultural,n_centro_convenciones,n_lugar_esparcimiento,n_mirador,n_parque_diversiones,n_parque_animal,n_campo_golf,n_restaurante,n_balneario,n_ex_hacienda,n_presa_turistica,n_area_natural_protegida,n_zona_arqueologica,n_lago_laguna,n_cascada,n_pueblo_magico,n_cenote,n_gruta,n_ruinas,n_teleferico_funicular,n_museo_historia,n_museo_arte,n_museo_ciencia,n_museo_ninos,n_turismo_historico,n_turismo_natural,n_turismo_cultural,n_turismo_recreativo,n_turismo_total,has_aduana,has_puerto,has_puerto_fronterizo,has_aeropuerto,has_aeropuerto_internacional,has_estacion_ferrocarril,has_terminal_multimodal,has_zona_industrial,has_atractivo_turistico,has_hotel,has_tourism,dist_gasproc_cent,nearest_gasproc_cent,n_gasproc_25km_cent,n_gasproc_50km_cent,n_gasproc_100km_cent,dist_maritime_cent,nearest_maritime_cent,n_maritime_25km_cent,n_maritime_50km_cent,n_maritime_100km_cent,dist_petrochem_cent,nearest_petrochem_cent,n_petrochem_25km_cent,n_petrochem_50km_cent,n_petrochem_100km_cent,dist_refinery_cent,nearest_refinery_cent,n_refinery_25km_cent,n_refinery_50km_cent,n_refinery_100km_cent,dist_storage_cent,nearest_storage_cent,n_storage_25km_cent,n_storage_50km_cent,n_storage_100km_cent,dist_any_cent,n_any_25km_cent,n_any_50km_cent,n_any_100km_cent,dist_gasproc_edge,nearest_gasproc_edge,n_gasproc_25km_edge,n_gasproc_50km_edge,n_gasproc_100km_edge,dist_maritime_edge,nearest_maritime_edge,n_maritime_25km_edge,n_maritime_50km_edge,n_maritime_100km_edge,dist_petrochem_edge,nearest_petrochem_edge,n_petrochem_25km_edge,n_petrochem_50km_edge,n_petrochem_100km_edge,dist_refinery_edge,nearest_refinery_edge,n_refinery_25km_edge,n_refinery_50km_edge,n_refinery_100km_edge,dist_storage_edge,nearest_storage_edge,n_storage_25km_edge,n_storage_50km_edge,n_storage_100km_edge,dist_any_edge,n_any_25km_edge,n_any_50km_edge,n_any_100km_edge,n_hosted,hosts_any,km_ferrocarril_total,km_ferrocarril_operacion,km_ferrocarril_sin_uso,km_ferrocarril_carga,km_ferrocarril_pasajeros,km_ferrocarril_carga_pasajeros,km_ferrocarril_inactivo,km_ferromex,km_kcs_mexico,km_ferrosur,km_tren_maya,km_istmo_tehuantepec,km_coahuila_durango,km_ferrorvalle,km_tijuana_tecate,km_jalisco,km_mexico_toluca,km_ferrocarril_suburbano,km_puebla,km_sin_concesion,has_ferrocarril,has_ferrocarril_operacion,has_ferrocarril_carga,has_ferrocarril_pasajeros,has_ferrocarril_carga_pasajeros
11023,Pénjamo,69.99999999999991,47.99999999999982,90187.44311,7649.8452012383905,0,8.0,0,1.823219814241486,0,59.22941176470588,0,4.293498452012384,0,8.424458204334366,0,5.130959752321981,0,13.428173374613005,0,3.024458204334365,0,3.811455108359133,0,0.8343653250773994,0,61.05263157894737,0,4.293498452012384,0,34.65386996904025,0,55.2419593139735,0,0.890800076366297,0,27,0,12.2032898483504,0,39346,0,154960,0,0.022136938951863,0,0.99817008082143,0,0.979286331520358,0,0.988842576119555,0,0.0165455192395669,0,0.0379962384994663,0,10.0,0,0.1,0,0.1,0,0.6,0,1983.7,0,139.436303637916,135.44802496996,30.8374418612433,627.147623144524,2.3222958996656,79.6923755025856,1182.73450109842,33,0,0,1,0,1,0,0,1.0,0,86.0,0,2.0,0,16837,0,141.0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,454.441973865127,CPG Poza Rica,0,0,0,274.492458168218,TM Lazaro Cardenas,0,0,0,374.360822103592,CP Independencia,0,0,0,68.5038174949401,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,56.7144632988015,TAR Irapuato,0,0,4,56.7144632988015,0,0,5,431.341887762241,CPG Poza Rica,0,0,0,250.216750468762,TM Lazaro Cardenas,0,0,0,350.895890935497,CP Independencia,0,0,0,44.0385778631429,Refineria Ing. Antonio M. Amor (Salamanca),0,1,1,30.8117401119661,TAR Irapuato,0,3,7,30.8117401119661,0,4,8,0,False,69.546742,69.546742,0.0,69.546742,0.0,0.0,0.0,69.546742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
11024,Pueblo Nuevo,6.999999999999991,12.99999999999997,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,55.7310473337048,0,0.116679711143711,0,18,0,11.6615917155319,0,3272,0,12403,0,0.0189486552567237,0,0.997555012224939,0,0.996026894865526,0,0.988691931540342,0,0.0110024449877751,0,0.0339242053789731,0,2.0,0,0.5,0,0.0,0,1.0,0,1979.0,0,0.0,9.31648344418769,0.0,18.4607083134291,0.0,26.1980719324262,109.516322634946,34,0,0,1,0,1,0,0,1.0,0,0.0,1,2.0,0,2104,0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.642279076659,CPG Poza Rica,0,0,0,300.689637578468,TM Lazaro Cardenas,0,0,0,336.29544470567,CP Independencia,0,0,0,18.6244039275276,Refineria Ing. Antonio M. Amor (Salamanca),1,1,1,13.282337746342,TAR Irapuato,2,2,5,13.282337746342,3,3,6,400.33790673004,CPG Poza Rica,0,0,0,294.669145468471,TM Lazaro Cardenas,0,0,0,331.088342137447,CP Independencia,0,0,0,12.2109082443492,Refineria Ing. Antonio M. Amor (Salamanca),1,1,1,8.35370733239451,TAR Irapuato,2,2,6,8.35370733239451,3,3,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
11024,Pueblo Nuevo,6.999999999999991,12.99999999999997,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,55.7310473337048,0,0.116679711143711,0,18,0,11.6615917155319,0,3272,0,12403,0,0.0189486552567237,0,0.997555012224939,0,0.996026894865526,0,0.988691931540342,0,0.0110024449877751,0,0.0339242053789731,0,2.0,0,0.5,0,0.0,0,1.0,0,1979.0,0,0.0,9.31648344418769,0.0,18.4607083134291,0.0,26.1980719324262,109.516322634946,6,0,0,1,0,1,0,0,1.0,0,0.0,1,2.0,0,2104,0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.642279076659,CPG Poza Rica,0,0,0,300.689637578468,TM Lazaro Cardenas,0,0,0,336.29544470567,CP Independencia,0,0,0,18.6244039275276,Refineria Ing. Antonio M. Amor (Salamanca),1,1,1,13.282337746342,TAR Irapuato,2,2,5,13.282337746342,3,3,6,400.33790673004,CPG Poza Rica,0,0,0,294.669145468471,TM Lazaro Cardenas,0,0,0,331.088342137447,CP Independencia,0,0,0,12.2109082443492,Refineria Ing. Antonio M. Amor (Salamanca),1,1,1,8.35370733239451,TAR Irapuato,2,2,6,8.35370733239451,3,3,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
11025,Purísima del Rincón,22.999999999999968,15.0,38556.58091,7328.347826086957,0,4.0,0,3.068115942028985,0,80.48985507246377,0,1.3666666666666667,0,10.430434782608696,0,1.6507246376811595,0,1.8420289855072465,0,0.6884057971014492,0,0.2202898550724638,0,0.2434782608695652,0,83.55797101449275,0,1.3666666666666667,0,15.07536231884058,0,57.4725524094044,0,0.325787987415557,0,19,0,12.1950200205648,0,19179,0,83842,0,0.0120444235882997,0,1.02643516346003,0,1.01574638927994,0,1.01626779289848,0,0.0144950205954429,0,0.0448928515563898,0,2.0,0,0.333333333333333,0,0.166666666666667,0,1.0,0,1971.5,0,0.0,77.9371155188549,0.0,130.455496320823,0.0,200.339261563988,454.301000900101,11,0,0,1,0,1,0,0,1.0,0,95.0,0,1.0,0,19684,0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,1,446.582661638975,CPG Arenque,0,0,0,322.408636299386,TM Manzanillo,0,0,0,407.236035285334,CP Independencia,0,0,0,86.1838079659749,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,33.2883446752166,TAR Leon,0,1,3,33.2883446752166,0,1,4,428.207113098331,CPG Arenque,0,0,0,298.649879274681,TM Manzanillo,0,0,0,400.1194521736,CP Independencia,0,0,0,79.4071935970425,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,13.2409268794228,TAR Leon,1,1,5,13.2409268794228,1,1,6,0,False,3.974301,3.974301,0.0,3.974301,0.0,0.0,0.0,3.974301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
11026,Romita,2.9999999999999996,2.9999999999999996,23067.78837,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,56.0025333976943,0,0.314893957407038,0,29,0,11.7744135338808,0,16046,0,65766,0,0.0256761809796834,0,1.00255515393244,0,0.99046491337405,0,0.990963479995014,0,0.0170135859404213,0,0.0421288794715194,0,2.0,0,0.5,0,0.0,0,0.5,0,1981.0,0,0.0293326000792839,54.7923965073401,0.0,191.165910138919,0.0742467831446497,30.6818860010751,388.32237724612,10,0,0,1,0,1,0,0,1.0,0,0.0,1,2.0,0,7295,0,1.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.617688543248,CPG Arenque,0,0,0,324.335057044182,TM Lazaro Cardenas,0,0,0,371.307259171438,CP Independencia,0,0,0,50.5251756643728,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,30.614157473761,TAR Irapuato,0,2,4,30.614157473761,0,2,5,404.78724099348,CPG Arenque,0,0,0,308.331627104533,TM Lazaro Cardenas,0,0,0,356.64716052493,CP Independencia,0,0,0,36.6190469319979,Refineria Ing. Antonio M. Amor (Salamanca),0,1,1,17.3667128476699,TAR Irapuato,2,3,5,17.3667128476699,2,4,6,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
11027,Salamanca,200.99999999999991,247.9999999999998,174258.745,11521.239795918367,0,16.0,0,1.9275510204081632,0,70.7673469387755,0,4.208418367346939,0,7.158673469387755,0,3.0418367346938777,0,7.497704081632653,0,1.6418367346938776,0,3.0533163265306125,0,0.7033163265306123,0,72.69489795918368,0,4.208418367346939,0,23.096683673469386,0,58.3158092065983,0,1.70593257831533,0,6,0,14.0306741433584,0,74511,0,273417,0,0.0094348485458522,0,1.00303310920535,0,0.991652239266685,0,0.990484626430997,0,0.01464213337628,0,0.0191917971843084,0,15.5,0,0.415384615384615,0,0.176923076923077,0,0.730769230769231,0,1984.59230769231,0,154.830056304804,73.5519857376219,93.7528698464949,386.048059314053,1.06316889056781,706.749639405784,1495.17470492814,92,0,0,1,0,1,0,0,1.0,0,0.0,1,1.0,0,59274,0,1.0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,3,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,6,0,0,0,0,0,0,0,0,1,0,1,386.284303741673,CPG Poza Rica,0,0,0,314.993220130496,TM Lazaro Cardenas,0,0,0,321.556099301939,CP Independencia,0,0,0,5.48855201243574,Refineria Ing. Antonio M. Amor (Salamanca),1,1,1,6.6433264682416,TAR Salamanca,2,3,5,5.48855201243574,3,4,6,368.524414328958,CPG Arenque,0,0,0,294.360528385626,TM Lazaro Cardenas,0,0,0,301.868897989668,CP Independencia,0,0,0,0.0,Refineria Ing. Antonio M. Amor (Salamanca),1,1,1,0.0,TAR Salamanca,3,3,6,0.0,4,4,7,2,True,39.189091,27.78131,11.407781,27.78131,0.0,0.0,11.407781,27.78131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.407781,1,1,1,0,0
11028,Salvatierra,69.99999999999991,31.99999999999999,67301.0,9265.772727272728,0,4.0,0,5.159090909090909,0,78.38409090909092,0,1.7465909090909089,0,7.610227272727273,0,1.695454545454545,0,3.035227272727273,0,1.365909090909091,0,0.5545454545454546,0,0.4488636363636363,0,83.54318181818182,0,1.7465909090909089,0,14.710227272727272,0,56.6436237406066,0,0.691944959325869,0,21,0,12.3977023954772,0,25708,0,94126,0,0.0164929204916757,0,0.996071261864011,0,0.989302940718842,0,0.96689746382449,0,0.0342305896997044,0,0.0285125252839583,0,2.0,0,0.5,0,0.5,0,1.0,0,1975.0,0,49.4982897985073,55.006231379088,0.0,187.398274234464,0.0,107.3113054068,441.833480028691,24,0,0,1,0,1,0,0,1.0,0,0.0,1,1.0,0,NSS,0,1.0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,1,0,3,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,2,7,0,0,0,0,0,0,0,0,1,0,1,362.722957196713,CPG Poza Rica,0,0,0,283.452815546987,TM Lazaro Cardenas,0,0,0,278.938945211966,CP Independencia,0,0,0,49.589800408613,Refineria Ing. Antonio M. Amor (Salamanca),0,1,1,36.1288598628973,TAR Celaya,0,2,5,36.1288598628973,0,3,6,348.09259024486,CPG Poza Rica,0,0,0,261.100842373944,TM Lazaro Cardenas,0,0,0,264.630775538963,CP Independencia,0,0,0,34.5645116148668,Refineria Ing. Antonio M. Amor (Salamanca),0,1,1,17.0452889870141,TAR Celaya,1,3,5,17.0452889870141,1,4,6,0,False,18.671494,18.671494,0.0,18.671494,0.0,0.0,0.0,0.0,18.671494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
11029,San Diego de la Unión,3.999999999999985,12.99999999999997,,11332.566666666668,0,1.0,0,1.98,0,50.21333333333333,0,5.423333333333334,0,6.623333333333334,0,3.686666666666667,0,23.333333333333332,0,3.64,0,4.326666666666666,0,0.7733333333333333,0,52.19333333333333,0,5.423333333333334,0,42.38333333333333,0,53.4163093212806,0,0.154054464099956,0,52,0,10.7361937211971,0,10089,0,41054,0,0.0205173951828724,0,0.994647636039251,0,0.975517890772128,0,0.956784616909505,0,0.0475765685399941,0,0.0371691941718704,0,2.0,0,0.5,0,0.0,0,1.0,0,1992.5,0,58.37063617598,59.2666799451127,0.0,338.407951046575,0.0,35.6949112126252,547.766984046993,5,0,0,1,0,1,0,0,1.0,0,44.0,0,2.0,0,5037,0,6.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.637610261961,CPG Arenque,0,0,0,368.518018383174,TM Tuxpan,0,0,0,346.811089131599,CP Independencia,0,0,0,101.338123812442,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,79.1508556428502,TAR San Luis Potosi,0,0,3,79.1508556428502,0,0,3,299.947622094548,CPG Arenque,0,0,0,342.148021755125,TM Tuxpan,0,0,0,320.755117624353,CP Independencia,0,0,0,83.5739236222803,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,59.8396919874925,TAR San Luis Potosi,0,0,6,59.8396919874925,0,0,7,0,False,32.625149,32.625149,0.0,32.625149,0.0,0.0,0.0,0.0,32.625149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
11030,San Felipe,23.999999999999982,10.999999999999975,20122.45088,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,53.9971522493502,0,0.546866121911794,0,43,0,11.4354482776707,0,27978,0,119793,0,0.0228751161626993,0,0.983844449210094,0,0.92415469297305,0,0.966902566302094,0,0.0320966473657874,0,0.0368503824433483,0,6.0,0,0.0,0,0.0,0,0.5,0,1985.5,0,90.2415916018461,137.943225240514,0.0,979.2043116341,3.75917266712168,85.8513676493551,1348.97533999293,1,0,1,0,0,0,1,0,1.0,0,90.0,0,1.0,0,12620,0,60.0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,1,1,0,1,359.282327249312,CPG Arenque,0,0,0,405.467894244032,TM Lazaro Cardenas,0,0,0,381.174884267366,CP Independencia,0,0,0,102.008985590371,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,62.4918370976844,TAR Leon,0,0,3,62.4918370976844,0,0,3,315.085972749326,CPG Arenque,0,0,0,362.521423709667,TM Lazaro Cardenas,0,0,0,351.597380505541,CP Independencia,0,0,0,64.3609382959228,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,20.5408238204014,TAR Leon,1,2,6,20.5408238204014,1,2,7,0,False,12.450275,12.450275,0.0,12.450275,0.0,0.0,0.0,0.0,12.450275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
11030,San Felipe,23.999999999999982,10.999999999999975,20122.45088,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,53.9971522493502,0,0.546866121911794,0,43,0,11.4354482776707,0,27978,0,119793,0,0.0228751161626993,0,0.983844449210094,0,0.92415469297305,0,0.966902566302094,0,0.0320966473657874,0,0.0368503824433483,0,6.0,0,0.0,0,0.0,0,0.5,0,1985.5,0,90.2415916018461,137.943225240514,0.0,979.2043116341,3.75917266712168,85.8513676493551,1348.97533999293,31,0,1,0,0,0,1,0,1.0,0,90.0,0,1.0,0,12620,0,60.0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,1,1,0,1,359.282327249312,CPG Arenque,0,0,0,405.467894244032,TM Lazaro Cardenas,0,0,0,381.174884267366,CP Independencia,0,0,0,102.008985590371,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,62.4918370976844,TAR Leon,0,0,3,62.4918370976844,0,0,3,315.085972749326,CPG Arenque,0,0,0,362.521423709667,TM Lazaro Cardenas,0,0,0,351.597380505541,CP Independencia,0,0,0,64.3609382959228,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,20.5408238204014,TAR Leon,1,2,6,20.5408238204014,1,2,7,0,False,12.450275,12.450275,0.0,12.450275,0.0,0.0,0.0,0.0,12.450275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
11030,San Felipe,23.999999999999982,10.999999999999975,20122.45088,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,53.9971522493502,0,0.546866121911794,0,43,0,11.4354482776707,0,27978,0,119793,0,0.0228751161626993,0,0.983844449210094,0,0.92415469297305,0,0.966902566302094,0,0.0320966473657874,0,0.0368503824433483,0,6.0,0,0.0,0,0.0,0,0.5,0,1985.5,0,90.2415916018461,137.943225240514,0.0,979.2043116341,3.75917266712168,85.8513676493551,1348.97533999293,3,0,1,0,0,0,1,0,1.0,0,90.0,0,1.0,0,12620,0,60.0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,1,1,0,1,359.282327249312,CPG Arenque,0,0,0,405.467894244032,TM Lazaro Cardenas,0,0,0,381.174884267366,CP Independencia,0,0,0,102.008985590371,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,62.4918370976844,TAR Leon,0,0,3,62.4918370976844,0,0,3,315.085972749326,CPG Arenque,0,0,0,362.521423709667,TM Lazaro Cardenas,0,0,0,351.597380505541,CP Independencia,0,0,0,64.3609382959228,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,20.5408238204014,TAR Leon,1,2,6,20.5408238204014,1,2,7,0,False,12.450275,12.450275,0.0,12.450275,0.0,0.0,0.0,0.0,12.450275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
11030,San Felipe,23.999999999999982,10.999999999999975,20122.45088,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,53.9971522493502,0,0.546866121911794,0,43,0,11.4354482776707,0,27978,0,119793,0,0.0228751161626993,0,0.983844449210094,0,0.92415469297305,0,0.966902566302094,0,0.0320966473657874,0,0.0368503824433483,0,1.0,0,0.0,0,0.0,0,1.0,0,1936.0,0,90.2415916018461,137.943225240514,0.0,979.2043116341,3.75917266712168,85.8513676493551,1348.97533999293,1,0,1,0,0,0,1,0,1.0,0,90.0,0,1.0,0,12620,0,60.0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,1,1,0,1,359.282327249312,CPG Arenque,0,0,0,405.467894244032,TM Lazaro Cardenas,0,0,0,381.174884267366,CP Independencia,0,0,0,102.008985590371,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,62.4918370976844,TAR Leon,0,0,3,62.4918370976844,0,0,3,315.085972749326,CPG Arenque,0,0,0,362.521423709667,TM Lazaro Cardenas,0,0,0,351.597380505541,CP Independencia,0,0,0,64.3609382959228,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,20.5408238204014,TAR Leon,1,2,6,20.5408238204014,1,2,7,0,False,12.450275,12.450275,0.0,12.450275,0.0,0.0,0.0,0.0,12.450275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
11030,San Felipe,23.999999999999982,10.999999999999975,20122.45088,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,53.9971522493502,0,0.546866121911794,0,43,0,11.4354482776707,0,27978,0,119793,0,0.0228751161626993,0,0.983844449210094,0,0.92415469297305,0,0.966902566302094,0,0.0320966473657874,0,0.0368503824433483,0,1.0,0,0.0,0,0.0,0,1.0,0,1936.0,0,90.2415916018461,137.943225240514,0.0,979.2043116341,3.75917266712168,85.8513676493551,1348.97533999293,31,0,1,0,0,0,1,0,1.0,0,90.0,0,1.0,0,12620,0,60.0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,1,1,0,1,359.282327249312,CPG Arenque,0,0,0,405.467894244032,TM Lazaro Cardenas,0,0,0,381.174884267366,CP Independencia,0,0,0,102.008985590371,Refineria Ing. Antonio M. Amor (Salamanca),0,0,0,62.4918370976844,TAR Leon,0,0,3,62.4918370976844,0,0,3,315.085972749326,CPG Arenque,0,0,0,362.521423709667,TM Lazaro Cardenas,0,0,0,351.597380505541,CP Independencia,0,0,0,64.3609382959228,Refineria Ing. Antonio M. Amor (Salamanca),0,0,1,20.5408238204014,TAR Leon,1,2,6,20.5408238204014,1,2,7,0,False,12.450275,12.450275,0.0,12.450275,0.0,0.0,0.0,0.0,12.450275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0
